State,County,Day,Month,Year,Date,HPAI Strain,Order,Bird Species,WOAH Classification,Sampling,Sampling Method,Submitting Agency
Missouri,Chariton,16,3,2022,16/03/2022,EA H5,Anseriformes,Snow goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
New York,Cayuga,24,3,2022,24/03/2022,EA H5,Anseriformes,Snow goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,28,3,2022,28/03/2022,EA H5N1,Strigiformes,Snowy owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
New Hampshire,Rockingham,15,3,2022,15/03/2022,EA H5N1,Strigiformes,Snowy owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
Michigan,Macomb,24,3,2022,24/03/2022,EA H5N1,Strigiformes,Snowy owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
Michigan,Macomb,24,3,2022,24/03/2022,EA H5N1,Strigiformes,Snowy owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
New York,Seneca,28,3,2022,28/03/2022,EA H5N1,Strigiformes,Snowy owl,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MO Dept of Conservation
Kansas,Jewell,28,3,2022,28/03/2022,EA H5,Anseriformes,Snow goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CO Parks & Wildlife
Iowa,Woodbury,22,3,2022,22/03/2022,EA H5,Anseriformes,Snow goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
Wisconsin,Polk,31,3,2022,31/03/2022,EA H5,Anseriformes,Trumpeter swan,Wild bird,Morbidity/Mortality,Morbidity/Mortality,ND Game and Fish/USGS
Michigan,St. Clair,24,3,2022,24/03/2022,EA H5N1,Anseriformes,Tundra swan,Wild bird,Morbidity/Mortality,Morbidity/Mortality,ND Game and Fish/USGS
Michigan,St. Clair,24,3,2022,24/03/2022,EA H5N1,Anseriformes,Tundra swan,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Massachusetts,Barnstable,16,3,2022,16/03/2022,EA H5,Accipitriformes,Turkey vulture,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Ramsey,30,3,2022,30/03/2022,EA/AM H5N1,Anseriformes,Wood duck,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,MT FWP
Tennessee,Obion,1,3,2022,01/03/2022,EA H5N1,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,WY GFD
Tennessee,Obion,1,3,2022,01/03/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,WY GFD
Michigan,St. Clair,30,3,2022,30/03/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Michigan,St. Clair,30,3,2022,30/03/2022,EA H5,Anseriformes,Wood duck,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Florida,Brevard,1,4,2022,01/04/2022,EA/AM H5N1,Charadriiformes,Herring gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Wisconsin,Brown,29,4,2022,29/04/2022,EA H5N1,Charadriiformes,Herring gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Wisconsin,Brown,29,4,2022,29/04/2022,EA H5N1,Charadriiformes,Herring gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Wisconsin,Brown,29,4,2022,29/04/2022,EA H5N1,Charadriiformes,Herring gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Wisconsin,Brown,29,4,2022,29/04/2022,EA H5N1,Charadriiformes,Herring gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Michigan,Oakland,26,4,2022,26/04/2022,EA H5N1,Charadriiformes,Herring gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Michigan,Bay,19,4,2022,19/04/2022,EA H5N1,Charadriiformes,Herring gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
Florida,Dixie,1,4,2022,01/04/2022,EA/AM H5N1,Charadriiformes,Laughing gull,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Florida,Brevard,8,4,2022,08/04/2022,EA H5N1,Charadriiformes,Royal tern,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Florida,Brevard,8,4,2022,08/04/2022,EA H5N1,Charadriiformes,Royal tern,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
New York,Suffolk,19,4,2022,19/04/2022,EA/AM H5N1,Charadriiformes,Sanderling,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,15,4,2022,15/04/2022,EA H5N1,Charadriiformes,Sanderling,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Minnesota,Goodhue,7,4,2022,07/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,WI DNR/USGS
Minnesota,Ramsey,18,4,2022,18/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
Minnesota,Blue Earth,6,4,2022,06/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,USFWS/USGS
Montana,Gallatin,15,4,2022,15/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Montana,Lewis and Clark,15,4,2022,15/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CO Parks & Wildlife
Wyoming,Converse,21,4,2022,21/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,OR DFW
Wyoming,Park,21,4,2022,21/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,OR DFW
Wyoming,Park,7,4,2022,07/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,OR DFW
Wyoming,Fremont,6,4,2022,06/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,OR DFW
Florida,Clay,12,4,2022,12/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
New York,Clinton,8,4,2022,08/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
Montana,Gallatin,28,4,2022,28/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CO Parks & Wildlife
Pennsylvania,Franklin,19,4,2022,19/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Wyoming,Fremont,19,4,2022,19/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,OR DFW
Missouri,Platte,26,4,2022,26/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,AK DFG/USFWS
Missouri,Clay,26,4,2022,26/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,AK DFG/USFWS
Missouri,Lewis,26,4,2022,26/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,AK DFG/USFWS
Missouri,St. Charles,26,4,2022,26/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,USFWS
Missouri,St. Louis,26,4,2022,26/04/2022,EA/AM H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,USFWS
New Hampshire,Belknap,14,4,2022,14/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Tufts University
New Hampshire,Belknap,14,4,2022,14/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
North Dakota,McHenry,14,4,2022,14/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
Minnesota,Hennepin,14,4,2022,14/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,CA DFW/CAHFS
North Dakota,Ward,6,4,2022,06/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
Wisconsin,Dane,15,4,2022,15/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NC WRC/SCWDS
Wisconsin,Dodge,15,4,2022,15/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,USFWS/SCWDS
Wisconsin,Lincoln,19,4,2022,19/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NC WRC/SCWDS
North Dakota,Burleigh,19,4,2022,19/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
Wisconsin,Dodge,20,4,2022,20/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,ND Game and Fish/USGS
Wisconsin,Rock,20,4,2022,20/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,ND Game and Fish/USGS
Wisconsin,Sheboygan,20,4,2022,20/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Wyoming,Albany,15,4,2022,15/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,OR DFW
Wisconsin,Dodge,26,4,2022,26/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Wisconsin,Lincoln,26,4,2022,26/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Vermont,Washington,26,4,2022,26/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MT FWP
Michigan,Chippewa,29,4,2022,29/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,UT DWR
Michigan,Schoolcraft,29,4,2022,29/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,UT DWR
Wyoming,Teton,28,4,2022,28/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,PA Game Commission
Colorado,El Paso,8,4,2022,08/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Michigan,Oakland,19,4,2022,19/04/2022,EA H5N1,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,UT DWR
Minnesota,Goodhue,7,4,2022,07/04/2022,EA H5,Anseriformes,Canada goose,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,WI DNR/USGS
Minnesota,Dakota,5,4,2022,05/04/2022,EA/AM H5N1,Anseriformes,Common goldeneye,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Florida,Dixie,1,4,2022,01/04/2022,EA/AM H5N1,Gaviiformes,Common loon,Wild bird,Morbidity/Mortality,Morbidity/Mortality,USGS
Minnesota,Scott,28,4,2022,28/04/2022,EA/AM H5N1,Accipitriformes,Cooper's hawk,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
New York,Cayuga,5,4,2022,05/04/2022,EA/AM H5N1,Accipitriformes,Cooper's hawk,Wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
North Dakota,Towner,19,4,2022,19/04/2022,EA H5N1,Accipitriformes,Cooper's hawk,Wild bird,Morbidity/Mortality,Morbidity/Mortality,FL FWCC
Minnesota,Hennepin,26,4,2022,26/04/2022,EA/AM H5N1,Passeriformes,Dark-eyed junco,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
New York,Suffolk,8,4,2022,08/04/2022,EA H5N1,Passeriformes,Fish crow,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Nebraska,Scotts Bluff,1,4,2022,01/04/2022,EA H5,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,SCWDS
New York,Clinton,19,4,2022,19/04/2022,EA H5,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,MI DNR
Colorado,Routt,26,4,2022,26/04/2022,EA H5,Anseriformes,Canada goose,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
North Dakota,Sargent,19,4,2022,19/04/2022,EA H5N1,Anseriformes,Common goldeneye,Wild bird,Morbidity/Mortality,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,12,4,2022,12/04/2022,EA H5N1,Pelecaniformes,Great blue heron,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,GA DNR/SCWDS
North Carolina,Durham,1,4,2022,01/04/2022,EA H5,Pelecaniformes,Great blue heron,Wild bird,Morbidity/Mortality,Morbidity/Mortality,GA DNR/SCWDS
Minnesota,Ramsey,5,4,2022,05/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Ramsey,12,4,2022,12/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Ramsey,12,4,2022,12/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Anoka,20,4,2022,20/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Anoka,20,4,2022,20/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Hennepin,20,4,2022,20/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Anoka,20,4,2022,20/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Dakota,20,4,2022,20/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Sherburne,20,4,2022,20/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Anoka,20,4,2022,20/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Hennepin,28,4,2022,28/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Hennepin,28,4,2022,28/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Ramsey,28,4,2022,28/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Scott,28,4,2022,28/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Hennepin,28,4,2022,28/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Wright,28,4,2022,28/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Kandiyohi,21,4,2022,21/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Hennepin,21,4,2022,21/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Hennepin,28,4,2022,28/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Ramsey,19,4,2022,19/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Ramsey,19,4,2022,19/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Hennepin,28,4,2022,28/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
Minnesota,Hennepin,29,4,2022,29/04/2022,EA/AM H5N1,Strigiformes,Great horned owl,Captive wild bird,Morbidity/Mortality,Morbidity/Mortality,NWDP
